Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15672,16204,2021-02-28 22:24:29 EST,2021-02-28,22:24:29,Photo,19,11,0,2,0,0,6,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/5129735067099476,,https://www.facebook.com/karibundyhealthactivist/photos/a.1105207132946549/2216206375179947/?type=3,,Tells a different story every time someone puts money in it. EAVOT,Kari Bundy - Health Activist,🤣💀,,,,19,-1.84
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15736,16270,2021-02-16 18:18:26 EST,2021-02-16,18:18:26,Link,19,7,1,6,0,4,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/5061738737232443,"""In the claim, all eight plaintiffs describe being recruited in Mali through trickery and deception, before being trafficked across the border to cocoa farms in Ivory Coast. There, they were forced to work – often for several years or more – with no pay, no travel documents and no clear idea of where they were or how to get back to their families."" #Chocolate #Candy #ChildTrafficking",https://www.theguardian.com/global-development/2021/feb/12/mars-nestle-and-hershey-to-face-landmark-child-slavery-lawsuit-in-us,,,"Mars, Nestlé and Hershey to face child slavery lawsuit in US",Chocolate companies are among the defendants named in a lawsuit brought by former child workers in Ivory Coast,,,,19,-1.47
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15794,16327,2021-02-11 14:33:25 EST,2021-02-11,14:33:25,Link,19,4,3,6,0,0,0,0,6,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/5040426512696999,,https://www.bitchute.com/video/hJwE9ebbIuTy/,,,"INSTAGRAM REMOVES ROBERT F. KENNEDY JR. ACCOUNT WITH 800,000+ SUBSCRIBERS","Instagram Removes Robert F. Kennedy Jr. Account With 800,000+ Subscribers Kennedy’s Instagram account with its massive following was erased on Wednesday. Find Robert F. Kennedy Jr. @ https://childrenshealthdefense.org/ FULL ARTICLE AT - RT…",,,,19,-1.47
Health Choice CT,Healthchoicect,799862920093873,COMMUNITY,US,"Health Choice CT (HCCT) is a grassroots non-profit organization with members throughout the state. We are a community who believes  people have a fundamental right to make informed health decisions for themselves and their families.
",2015-03-27 20:23:13,2554,2793,2021-02-23 09:49:23 EST,2021-02-23,09:49:23,Photo,18,15,0,2,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/799862920093873/posts/3747765581970244,CT Legislators continue to highlight the measles outbreak as a reason to remove the religious exemption despite evidence of measles being contracted and transmitted by fully vaccinated individuals. #KeepKidsInSchool #SaveReligiousExemption,https://www.facebook.com/Healthchoicect/photos/a.841745452572286/3747764571970345/?type=3,,DURING THE 20 15 DISNEYLAND MEASLES OUTBREAK A VERY HIGH NUMBER OF FULLY VACCINATED HEALTH CARE PROVIDERS CONTRACTED AND TRANSMITTED MEASLES. KARL KANTHAK EDUCATORS FOR RESPONSIBLE VACCINE POLICY SPEAKING ABOUT HOW THE FULLY VACCINATED POSE JUSTA MUCH OFA RISK,,,,,,18,-3.06
Health Freedom Ohio,hfo4you,1780780855277063,HEALTH_SITE,US,"501(c)4 nonprofit organization dedicated to maintaining our fundamental human right to health freedom. Volunteer based and grassroots consisting of Ohioans, medical, and health professionals. It's your health, your life, your way.",2018-03-19 23:13:36,22021,22846,2021-02-15 20:18:50 EST,2021-02-15,20:18:50,Photo,18,10,6,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1780780855277063/posts/3907511039270690,"Due to inclement weather, SB22 hearing has been postponed to Wednesday 2/17 @ 10 a.m. and is till up for a possible vote.",https://www.facebook.com/hfo4you/photos/a.1785729951448820/3899751976713263/?type=3,,"HFO HEALTH FREEDOM OHIO ALTHFE Legislative Updates SB22 and HB90 SB22- Proponent Testimony Tuesday, February 16th, 2021 HB90 Proponent Testimony Wednesday, February 17th, 2021",Health Freedom Ohio,"Two bills establishing legislative oversight of the Governor’s executive orders public health orders have been introduced in the House and the Senate. 

Senate Bill 22 has proponent/opponent/interested party testimony hearing on Tuesday, February 16th @ 2:00 p.m. in the South Hearing room. 

House Bill 90 has proponent/interested party testimony hearing on Wednesday, February 17th @ 3:00 p.m.in room 121.

SB 22 establishes legislative oversight of the Governor's executive orders and certain public health orders, including by establishing the Ohio Health Oversight and Advisory Committee.

---> Permits the General Assembly to rescind orders and rules issued by the Governor of Ohio or Department of Health (ODH). 
---> Establishes the Ohio Health Oversight and Advisory Committee, and grants the Committee the power to rescind certain orders and rules issued by the Governor and ODH.
---> Limits the duration of a public health state of emergency to 30 days unless extended by the General Assembly.
---> During a public health state of emergency, requires the Governor and ODH to report to the President of the Senate and the Speaker of the House of Representatives any actions taken in response to the emergency.
---> Subjects existing orders and rules issued by the Governor or ODH to review and rescission by the General Assembly and the Committee.

Bill text:
https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA134-SB-22

HB 90 establishes legislative oversight of the Governor's executive orders, certain public health orders, and emergency rules, including by establishing the Ohio Health Oversight and Advisory Committee.

---> Permits the General Assembly to rescind orders and emergency declarations issued by the Governor and certain orders issued by the Ohio Department of Health (ODH), and to invalidate emergency rules adopted by any state agency. 
---> Terminates certain executive orders after 30 days unless extended by the General Assembly. 
---> Establishes the Ohio Health Oversight and Advisory Committee, and grants the Committee the power to rescind certain orders and rules issued by the Governor, ODH, and other agencies. 
---> Limits the duration of a state of emergency to 30 days unless extended by the General Assembly. 
---> Limits the duration of emergency rules issued by an agency in response to a public health state of emergency to 30 days unless extended by the General Assembly. 
---> During a public health state of emergency, requires the Governor and ODH to report to the President of the Senate and the Speaker of the House of Representatives any actions taken in response to the emergency. 
---> Subjects existing orders and emergency declarations issued by the Governor and certain existing orders and rules issued by ODH to review and rescission by the General Assembly and the Committee. 
---> Terminates existing executive orders issued by the Governor, certain existing orders and rules issued by ODH, and rules adopted, amended, or rescinded by a state agency on an emergency basis, in response to a public health state of emergency 30 days after the bill’s effective date unless extended by the General Assembly.

Bill text:
https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA134-HB-90

For tips on advocacy, please visit:
https://healthfreedomohio.org/Advocacy-Portal

---> Please call members of the committee and ask them to support SB22:
https://ohiosenate.gov/committees/government-oversight-and-reform

---> Please call members of the committee and ask them to support HB90:
https://www.ohiohouse.gov/committees/state-and-local-government

Sample call:
“Hello Senator _________, my name is _____________ and I am a concerned citizen in Ohio calling to ask for your support of SB22. The overreaching orders issued over the last several months by the Governor and the Health Director have affected me/my family in the following ways ________. Ohio needs checks and balances by giving the legislature the ability to rescind these orders.”

“Hello Representative _________, my name is _____________ and I am a concerned citizen in Ohio calling to ask for your support of HB90. The overreaching orders issued over the last several months by the Governor and the Health Director have affected me/my family in the following ways ________. Ohio needs checks and balances by giving the legislature the ability to rescind these orders.”

---> If you will be providing official written or verbal testimony for the bill, please email your testimony and completed witness form to:

For SB22:
sd27@ohiosenate.gov and roegner@ohiosenate.gov

For HB90:
rep01@ohiohouse.gov
Witness form:
SB22:

HB90:
https://www.ohiohouse.gov/files/committees/accessible-witness-information-form.docx

Be sure to include in the subject line “SB22 Proponent Testimony” or “HB90 Proponent Testimony”, respectively. Indicate in the body of the email if you will be provided written or in person verbal (truncated)",,,,18,-4.56
Oregonians for Healthcare Choice,OregoniansForVaccineTruthAndHealthcareChoice,337316776389390,COMMUNITY,US,A critical part of guarding your health and the health of your children is the need for full disclosure of risks and benefits of any medical procedure. Our site provides notice of risks when the medical community fails to do so. ,2013-02-26 02:30:14,9744,9896,2021-02-02 15:37:19 EST,2021-02-02,15:37:19,Photo,18,6,0,7,5,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/337316776389390/posts/3634640303323671,Have you written to your local newspaper to express your views???,https://www.facebook.com/OregoniansForVaccineTruthAndHealthcareChoice/photos/a.339546406166427/3634639196657115/?type=3,,,,,,,,18,-1.22
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23025,23722,2021-02-07 22:00:13 EST,2021-02-07,22:00:13,Link,18,4,0,6,1,0,0,4,3,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2834061356912795,"CDC: Over 500 Deaths Now Following mRNA Experimental Injections – ""Vaccine Hesitancy"" Increasing http://ow.ly/6av830rvQPj:=:https://vaccineimpact.com/2021/cdc-over-500-deaths-now-following-mrna-experimental-injections-vaccine-hesitancy-increasing/",http://ow.ly/6av830rvQPj,https://vaccineimpact.com/2021/cdc-over-500-deaths-now-following-mrna-experimental-injections-vaccine-hesitancy-increasing/,,"CDC: Over 500 Deaths Now Following mRNA Experimental Injections – ""Vaccine Hesitancy"" Increasing","The CDC has done another data dump into the Vaccine Adverse Event Reporting System (VAERS), a U.S. Government funded database that tracks injuries and deaths caused by vaccines. The data goes throu",,,,18,-1.39
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23054,23752,2021-02-05 19:00:10 EST,2021-02-05,19:00:10,Link,18,6,3,6,0,0,0,3,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2832493523736245,"501 Deaths + 10,748 Other Injuries Reported Following COVID Vaccine, Latest CDC Data on 1/29/21 Show • http://ow.ly/MY5G30rvLIe:=:https://childrenshealthdefense.org/defender/deaths-injuries-following-covid-vaccine-cdc/ ""States reporting the most deaths were: California (45), Florida (22), Ohio (25), New York (22) and KY (22)."" #COVID19 #VAERS",http://ow.ly/MY5G30rvLIe,https://childrenshealthdefense.org/defender/deaths-injuries-following-covid-vaccine-cdc/,,"501 Deaths + 10,748 Other Injuries Reported Following COVID Vaccine, Latest CDC Data Show • Children's Health Defense","The numbers reflect the latest data available as of Jan. 29 from the CDC’s Vaccine Adverse Event Reporting System website. Of the 501 reported deaths, 453 were from the U.S. The average age of those who died was 77, the youngest was 23.",,,,18,-1.39
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15706,16240,2021-02-21 21:32:23 EST,2021-02-21,21:32:23,Link,18,12,1,2,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/5083509368388713,This is awesome. 🔥🔥🔥 #COVID19,https://www.bitchute.com/video/BBXB8clSRxJ8/,,,"Crowd Boos Mention of Covid19 ""vaccine"" & the Victoria Government at Australian Tennis Open",None,,,,18,-1.56
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15730,16265,2021-02-17 11:41:00 EST,2021-02-17,11:41:00,Link,18,1,2,7,0,6,0,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/5065193190220331,"""Once the initial study has taken place, participants could be given an approved vaccine and then exposed to the Covid-19 virus to identify the most effective vaccines."" ⬆️ In all previous trials for vaccines against coronaviruses, using animal models, this is the part of the trial where the animals died.",https://cnb.cx/3arguwp,https://www.cnbc.com/2021/02/17/uk-to-expose-volunteers-to-covid-in-world-first-human-challenge-study.html?__source=sharebar|twitter&par=sharebar,,UK will soon expose volunteers to Covid in world's first 'human challenge' study,"The U.K. is to be the first country in the world to run a Covid-19 ""human challenge"" study, following approval from the country's clinical trials ethics body.",,,,18,-1.56
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15794,16327,2021-02-11 15:30:22 EST,2021-02-11,15:30:22,Link,18,13,0,1,4,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/5040508799355437,Restaurant owner refuses to comply with COVID guidelines. #FightBack #COVID1984,https://www.fox5dc.com/video/897356,,,Restaurant owner refuses to comply with COVID guidelines,The owner of a restaurant in Spotsylvania County is refusing to follow COVID-19 guidelines. Matt Strickland says he doesn’t need to be told what to do and is standing up for his rights.,,,,18,-1.56
