Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15776,16407,2020-08-24 18:12:35 EDT,2020-08-24,18:12:35,Video,19,10,0,4,5,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4265351153537876,"Huge crowds protest in Québec, Canada, against mandatory mask mandates for children in school. #COVID1984",https://twitter.com/SVNewsAlerts/status/1297612614080638982,,,SV News 🚨 on Twitter,"“Huge crowds protest in #Québec, Canada, against mandatory mask mandates for children in school - to slow the spread of #COVID19. https://t.co/QUPCgv2IdX:=:https://twitter.com/SVNewsAlerts/status/1297612614080638982/video/1”",,,,19,1
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15755,16384,2020-08-22 11:33:23 EDT,2020-08-22,11:33:23,Link,19,10,1,4,0,2,1,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4254631314609860,"When Russia makes a vaccine, all of a sudden scientists are worried about mutations. Where have been the worries with other vaccines? Whooping cough, polio, and mumps vaccines have mutated viruses which led to outbreaks, yet they're still administered.",https://reut.rs/3kZ9Alo,https://www.reuters.com/article/us-health-coronavirus-vaccine-russia-mut/russia-vaccine-roll-out-plan-prompts-virus-mutation-worries-idUSKBN25H1FC,,Russia vaccine roll-out plan prompts virus mutation worries,"Russia's plan to roll-out its ""Sputnik-V"" COVID-19 vaccine even before full trials show how well it works is prompting concern among virus experts, who warn a partially effective shot may encourage the novel coronavirus to mutate.",,,,19,-1.47
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15757,16386,2020-08-19 23:46:02 EDT,2020-08-19,23:46:02,Photo,19,8,4,2,0,0,0,0,5,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4242684262471232,,https://www.facebook.com/drbenjaminlynch/photos/a.367700286592144/3677477832281023/?type=3,,"Dr Ben Lynch @DrBenLynch 2m This is BS and should be contested. Flu shots don't even work and increase risk of allergies. Vitamin D is way more effective. Mass. Public Health @Mas... •3h A flu shot is now required for all children 6 months and older who attend Massachusetts child care, pre-school, K-12, and colleges and universities. Learn more: ow.ly/ C1qx50B3W2L FLU SHOT NOW REQUIRED FOR ALL MASSACHUSETTS STUDENTS UBLIC",Dr Ben Lynch,"Hey. STAND UP!

Yes. YOU.

Say NO.

Class action lawsuits must happen everywhere.

Vote out any politicians who remove your choice.

I am voting against anyone who tries to tell me to vaccinate my kids. That’s my choice and one I make with scientific evidence and understanding of mechanisms of action.",,,,19,-1.84
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15770,16399,2020-08-19 18:45:46 EDT,2020-08-19,18:45:46,Link,19,5,2,5,0,0,0,2,5,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4241746622564996,"Guess who's going to have another ""wave"" of coronavirus cases since the flu shot increases the risk of infection with coronaviruses? #Massachusettes",https://cbsloc.al/3gaaV5q#.Xz2rKrdiczE.facebook,https://boston.cbslocal.com/2020/08/19/flu-vaccine-massachusetts-students-shot-requirement/,,Flu Vaccine Now Required For All Massachusetts Students By Dec. 31,All students in Massachusetts will be required to get the flu vaccine before the end of the year.,,,,19,-1.47
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15768,16396,2020-08-16 14:33:42 EDT,2020-08-16,14:33:42,Link,19,16,0,1,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4225200564219602,"Protest organizer: ""We stand here bared-faced, mask-free, proudly, with excellent immune systems, to say that we are done. We are over the psychological torture that has been inflicted on us, and we're ready to get on with our lives."" ❤️❤️❤️",https://miami.cbslocal.com/2020/08/15/no-masks-social-distancing-covid-19-restrictions-protest/,,,'We're Ready To Get On With Our Lives': No Masks Or Social Distancing At Fort Lauderdale Protest Over COVID-19 Restrictions,"On the same day Florida reported an additional 204 deaths from the coronavirus, a group opposed to COVID-19 restrictions held a protest in Fort Lauderdale.",,,,19,-1.47
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15766,16393,2020-08-11 15:39:08 EDT,2020-08-11,15:39:08,Link,19,9,1,4,0,1,2,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4200748319998160,New York Governor Andrew Cuomo said there is no need for an independent investigation into his coronavirus policy that led to thousands of deaths of elderly residents in nursing homes. Cuomo knows exactly what an independent investigation would mean for him. 🚓 👨‍⚖️ He needs to be held accountable for what he did.,https://washex.am/3gLz9nA,https://www.washingtonexaminer.com/news/andrew-cuomo-no-need-for-independent-investigation-into-nursing-home-coronavirus-deaths,,Andrew Cuomo: No need for independent investigation into nursing home coronavirus deaths,New York Gov. Andrew Cuomo said there is no need for an independent investigation into his policy on nursing homes that critics say led to thousands of deaths during the coronavirus pandemic.,,,,19,-1.47
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15760,16385,2020-08-09 22:04:32 EDT,2020-08-09,22:04:32,Link,19,9,3,4,0,2,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4193500127389646,Every Parent Should Know This is Happening. #Parenting #Children #ChildSafety #Trolls,https://www.bitchute.com/video/yqDdUpbgY-M/,,,reallygraceful,Every Parent Should Know This is Happening,,,,19,-1.47
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15752,16375,2020-08-02 18:49:45 EDT,2020-08-02,18:49:45,Link,19,5,1,12,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4160219357384390,,https://www.dailywire.com/news/texas-downgrades-covid-death-toll-after-error-wrongly-attributes-hundreds-of-deaths-to-covid/,,,Texas Downgrades COVID Death Toll After Error Wrongly Attributes Hundreds Of Deaths To COVID,"On Thursday, the Texas Department of State Health Services (DSHS) acknowledged that an automated error had mistakenly attributed hundreds of deaths to the China-originated novel coronavirus that were not directly linked to the virus, adding that the department has revised the death count accordingly...",,,,19,-1.47
Health Freedom Ohio,hfo4you,1780780855277063,HEALTH_SITE,US,"501(c)4 nonprofit organization dedicated to maintaining our fundamental human right to health freedom. Volunteer based and grassroots consisting of Ohioans, medical, and health professionals. It's your health, your life, your way.",2018-03-19 23:13:36,21101,21860,2020-09-23 12:22:27 EDT,2020-09-23,12:22:27,Native Video,18,11,2,3,2,0,0,0,0,0,share,No,148,47858,0,00:05:41,https://www.facebook.com/1780780855277063/posts/3507125692642562,"We are proud to stand united in this effort! ""We stand together representing MILLIONS who proclaim the right to health freedom for our ourselves and our families. In recent months, people around the world have suffered death, illness, shutdowns, quarantines, school closings, food shortages and other restrictions because of COVID. And now we face a new threat – the threat of being bullied into vaccination. Some are predicting we won’t get our lives back ‘til we get vaccinated. Some are saying that every person on the planet has to be vaccinated and tracked to “get back to normal.” Now is this based on sound science? Wasn’t the US founded on liberty? Who are these people anyways? We are scientists, physicians, nurses, lawyers, religious leaders, parents, journalists and more. We are freedom-loving individuals who will never allow a liability-free, poorly-tested product to be injected into ourselves or our children. We say “No!” Mandating an invasive medical procedure violates our most fundamental rights. All medical procedures, including vaccines, carry risks; they must be voluntary. And vaccine injuries aren’t rare – they’re approximately 1 in every 40 doses, according to a U.S. Agency for Health Research Quality 2010 study. Being pressured to vaccinate — to stay in school, keep a job, get welfare benefits, or get on a plane – violates rights to personal autonomy, informed consent, parental rights, religious freedom, medical freedom, equal protection and due process. What will you do when someone shows up at your door to vaccinate you or your children? We say “No!”. Will you consent — or refuse? If your employer, school or government can bully you into vaccinating, what’s next? More forced medicine? More forced tracking? All for the greater good?? We stand for your rights — and ours – including your right to consent. But know this: No federally-recommended vaccine has ever been tested against a real placebo. Vaccines are tested against other vaccines or vaccine ingredients, masking harm. And the government has never tested the entire childhood schedule in vaccinated vs. unvaccinated children. Vaccines are typically tested for days or weeks, not years, like drugs. Government agencies charged with vaccine safety are, in essence, vaccine companies, owning patents and earning royalties. They are sock puppets of industry. Mainstream media heavily censors information critical of vaccines. The vaccine companies spend billions every year in advertising revenue to the big media companies in our country, and they’re not only buying ad space, they are dictating content. It’s important to know you can’t sue a vaccine manufacturer for a vaccine injury or death. Instead, you have to go through a government claims program where most people lose. Vaccine makers get all the profits, but the injured get all the losses — physical, mental, emotional and financial. COVID-19 vaccines have received billions in government subsidy and private money. These vaccines have become “too big to fail,” even though the clinical trials have been disasters. So, please: Be courageous! Stand up for YOUR right to consent or refuse. Protect your individual and medical freedom rights! You decide – not the government – what substances can be injected into your children’s bodies and your own. Our health, our freedom and our future depend on what we do NOW! So say no, and stand firm. Join the Movement!"" ----- https://childrenshealthdefense.org/news/community-and-world-united-we-say-no/",https://www.facebook.com/ChildrensHealthDefense/videos/789496175184643/,,,Children's Health Defense,"Children’s Health Defense is proud to stand with all of these organizations and countries as we work together to pushback on medical mandates, unsafe vaccines, and increasingly totalitarian governments.

In the coming months, these issues will be front and center in discussions around the world as people decide whether to cling tightly to their freedoms or blindly follow whatever edicts are put in place by corrupt government officials and profit-driven corporations.
The making of this video was accomplished through the teamwork of organizations and individuals who will not stand by and watch liberty be stripped away from citizens little by little until total tyranny reigns.
Please join us in standing up and demanding that our individual and medical freedom rights are forever protected. The time to be courageous is now.
 
Please share this video far and wide.  For the list of organizations in support, go to:

https://childrenshealthdefense.org/news/community-and-wo:=:https://childrenshealthdefense.org/news/community-and-world-united-we-say-no/…united-we-say-no/

If you are part of a group that would like to be listed in support, let us know.
 
#WeSayNo   #StandFirm",,,,18,-2.83
Health Choice Massachusetts,healthchoicema,1767547873461073,NON_PROFIT,US,"Our shared, core belief is that all Massachusetts residents, should have the basic human right through informed consent, to make health choices on behalf of ourselves and our children without coercion or penalty.",2016-09-13 15:45:00,4089,4290,2020-09-30 15:36:55 EDT,2020-09-30,15:36:55,Link,18,8,4,6,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1767547873461073/posts/2659951064220745,"IVIG mentioned. It’s about time someone contemplated it. The chronic cytokine inflammatory state is not easily treatable but IVIG has been lifesaving for some. “Using this computer model, the team was able to see that a specific region on the spike protein with superantigenic features interacts with T cells. Then, they compared this region to a bacterial protein that causes toxic shock syndrome and found striking similarities in both sequence and structure. Importantly, the proposed SARS-CoV-2 superantigen showed a high affinity for binding T cell receptors—the first step toward touching off a runaway immune response. ""Everything came one after another, each time a huge surprise. The pieces of the puzzle ended up fitting extremely well,"" said Bahar, co-senior author on the study. By finding protein-level similarities between SARS-CoV-2 and the bacterial structure that causes toxic shock syndrome, the researchers said they may have opened up new avenues for treating not only MIS-C patients, but also adults with COVID-19 infection experiencing cytokine storm. The researchers also collaborated with scientists studying adult COVID-19 patients in Germany and found that those who experienced severe symptoms had a T cell response similar to what is seen in people exposed to superantigens and very different from the T cell response in patients who had only mild symptoms. ""Our research finally begins to unravel the potential mechanisms involved and raises the possibility that therapeutic options for toxic shock syndrome, such as intravenous immunoglobulin and steroids, may be effective for managing and treating MIS-C in children and hyperinflammation in adult coronavirus patients,"" said Arditi, professor of pediatrics and biomedical sciences at Cedars-Sinai.” https://medicalxpress.com/news/2020-09-covid-runaway-inflammation.html?fbclid=IwAR0RpkFBBkFXlLq8EZqA2Yp6W3louZUxbtoS1H3EeQCb2vfQfKNFKDjf1KE",https://medicalxpress.com/news/2020-09-covid-runaway-inflammation.html?fbclid=IwAR0RpkFBBkFXlLq8EZqA2Yp6W3louZUxbtoS1H3EeQCb2vfQfKNFKDjf1KE,,,Computer model shows how COVID-19 could lead to runaway inflammation,A study from the University of Pittsburgh School of Medicine and Cedars-Sinai addresses a mystery first raised in March: Why do some people with COVID-19 develop severe inflammation? The research shows how the molecular structure and sequence of the SARS-CoV-2 spike protein—part of the virus that ...,,,,18,-2.94
