Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Holistic Hilda,HolisticHilda,985921748210269,PODCAST,,Do you want to improve your health w/o fancy shakes or flashy programs? Holistic Hilda is an expert on ancestral health practices & she can show you how to nurture wellbeing the natural way.,2020-05-01 19:32:09 EDT,1399,1538,2020-08-31 06:27:12 EDT,2020-08-31,06:27:12,Link,22,14,1,2,5,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/HolisticHilda/posts/1964056417063459,"Industrial seed oils are killing us. They act like toxins in the body, accumulate in our body fat, increase feelings of hunger, hamper the body’s ability to utilize stored energy, and contribute to chronic disease. Dr. Cate Shanahan, author of “Deep Nutrition"" and ""The Fat Burn Fix,"" identifies the ""hateful eight"" oils: canola, corn, cottonseed, sunflower, safflower, soy, grapeseed and rice bran. When did you first become aware of the damage these oils could cause? What do you cook with instead?",http://wisetraditions.libsyn.com/263-the-hateful-eight?tdest_id=811731,https://wisetraditions.libsyn.com/263-the-hateful-eight?tdest_id=811731,,Wise Traditions : 263: The hateful eight,"Industrial seed oils are killing us. They act like toxins in the body, accumulate in our body fat, increase feelings of hunger, hamper the body’s ability to utilize stored energy, and contribute to chronic disease. Dr. Cate Shanahan is a board-certified family physician and the author of “Deep N...",,,,1.1
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910053,1953021,2020-08-31 06:00:01 EDT,2020-08-31,06:00:01,Photo,564,230,43,193,64,26,7,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3394093747300027,Woah!!!,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3394093310633404/?type=3,,Attainable Sustainable with Kris Bordessa August 13 Adorable! Home Garden and Homestead July 16 Now THAT'S a chicken coop! Like Page 1.1K 108 Comments 394 Shares,,,,,,-2.64
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910053,1953021,2020-08-31 05:00:10 EDT,2020-08-31,05:00:10,Photo,911,444,62,187,52,0,162,0,0,4,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3359305350778867,My favorite.,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/2654726694570073/?type=3,,,Healthy Holistic Living,,,,,-1.63
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910053,1953021,2020-08-31 04:00:47 EDT,2020-08-31,04:00:47,Status,31,6,21,1,1,0,1,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3402067226502679,"Question of the day: If you could implement one more good habit everyday, what would it be, and why haven't you?",,,,,,,,,-2.74
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910053,1953021,2020-08-31 03:00:26 EDT,2020-08-31,03:00:26,Photo,"2,343",1314,20,784,200,1,1,3,0,20,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3401957769846958,Let it go!,https://www.facebook.com/AskDrNandi/photos/a.312022975485597/2369893689698505/?type=3,,,"Partha Nandi, MD","If you can't do anything about it then let it go. Don't be a prisoner to things you can't change. - Tony Gaskins
#AskDrNandi #HealthHero #DetroitDoc #AmericasDoc #ParthaNandiMD #Namaste #quoteoftheday #Quote #GoodReads #DailyReminder #BeHappy #LoveYourself #BeYourOwnHealthHero",,,,1.58
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910053,1953021,2020-08-31 02:00:14 EDT,2020-08-31,02:00:14,Photo,"6,559",3643,49,1903,869,10,7,2,0,76,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3401849509857784,Empower yourself.,https://www.facebook.com/VegetableJuicing/photos/a.181515575236990/2728449077210281/?type=3,,"Remember, you have been criticizing yourself for years and it hasn't worked. Try approving of yourself and see what happens. -LOUISE HAY #JuicingVegetables",Juicing Vegetables,,,,,4.41
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910053,1953021,2020-08-31 00:00:07 EDT,2020-08-31,00:00:07,Link,17,4,5,4,0,0,4,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3396837273692341,Squirrels are a lot like political viewpoints…I always enjoy hearing other people’s thoughts about them!,https://expand-your-consciousness.com/theres-something-about-squirrelspeople-either-love-them-or-hate-them/,,,There’s Something About Squirrels…People Either Love Them or Hate Them,A love affair with squirrels has been going on for years in my family...,,,,-9.82
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910053,1953021,2020-08-30 23:00:16 EDT,2020-08-31,23:00:16,Link,21,10,2,7,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3401503993225669,Don't knock it until you try it.,http://ed.gr/cl158,https://draxe.com/nutrition/tallow/?utm_campaign=HHL,,Can You Eat Tallow? 5 Reasons to Use This Form of Fat,"What is tallow? Also called beef tallow, it's animal fat that is typically rendered from cattle or mutton. Learn its benefits, uses and alternatives here.",,,,-7.95
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910053,1953021,2020-08-30 21:00:32 EDT,2020-08-31,21:00:32,Photo,561,378,6,121,49,1,0,0,0,6,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3390742507635151,,https://www.facebook.com/martinclinic/photos/a.159619477396266/3477868302238017/?type=3,,"One thing that does seem to be clear is that health and happiness are connected, more so than we're often aware. BOBBY DUFFY MARTIN CLINIC",Martin Clinic,😊😊😊,,,,-2.65
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,57563,59889,2020-08-30 20:00:55 EDT,2020-08-31,20:00:55,Photo,"1,590",783,241,383,157,18,4,1,2,1,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2036360419832865,"A lot of people who have never questioned vaccines before are suddenly asking because of the possibility of a forced COVID vaccine. They don't see the point in mandating a vaccine for an illness with a high survival rate. Well...we've got news for you! The media has been trying to make childhood illnesses sound terrifying by purposely telling the stories of the worst outcomes. But when we look at their actual mortality rates vs. COVID, we see a different picture..... The note on ""lab confirmed cases"" is because with some illnesses, they circulate in the community a lot, and only a small fraction of people go to the doctor to get tested. With measles, it was about 400,000 confirmed cases per year, but pre-vaccine, it was really around 4 million in total (which would make the mortality rate only 0.001%). With COVID, no one really knows how many asymptomatic or mild cases there really are, but it's assumed to be much higher than the confirmed cases. This could drop the overall mortality rate to 0.3%, and childhood mortality is as low as 0% in some areas. Basically...this ""pandemic"" has allowed us to gain some perspective. How do you feel about this?",https://www.facebook.com/earthley/photos/a.749202208548699/2036360419832865/?type=3,,Mortality Rates for Childhood Unesses Mortality Illness Measles 0.1% Mumps 0.01% Pertussis 0.05% Chicken Pox COVID-19 0.00016% 3%* (>0.7% in kids) Earthley wellness- *of ab-confirmed cases,Timeline Photos,,,,,2.13
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,44608,46580,2020-08-30 20:00:38 EDT,2020-08-31,20:00:38,Link,"1,197",65,388,158,1,265,4,49,267,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2036157993186441,"There is a new company called Biomilq, who is harvesting human mammary cells to produce breast milk in a lab -- intending to replace formula. We have strongly mixed feelings about this. On one hand, we want better options for babies whose mothers cannot or do not breastfeed. All babies should have access to human milk, as it is species-specific and provides optimal nutrition in a way that current formulas simply cannot. On the other hand... How close will it be to breast milk? What will the long term health outcomes look like? Will there be even less support for breastfeeding than there is now? (People already say formula is ""good enough"" and shame mothers who breastfeed in public or too long. If an even better substitute existed, would this get worse?) The project has been heavily funded by Bill Gates, the Rockefeller Foundation, and other suspect characters, so there's that consideration too. How do you feel about this? https://www.cnbc.com/2020/06/16/biomilq-raises-3point5-million-from-bill-gates-investment-firm.html?fbclid=IwAR2h_fcQopWMowKXcvrelYZ-u0NJHOO6MYwazJL-2z8n2iFxgXTldwc_muo",https://www.cnbc.com/2020/06/16/biomilq-raises-3point5-million-from-bill-gates-investment-firm.html?fbclid=IwAR2h_fcQopWMowKXcvrelYZ-u0NJHOO6MYwazJL-2z8n2iFxgXTldwc_muo,,,Bill Gates' climate-change investment firm bets on lab-produced breast milk,"Beyond Meat and Impossible Foods are two of the best-known companies disrupting the food sector. Now, the pipeline of alt-food companies includes Biomilq, a start-up that's targeting infant nutrition by attempting to reproduce mother's breast milk in a lab.",,,,3
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910103,1953049,2020-08-30 20:00:04 EDT,2020-08-31,20:00:04,Link,156,63,17,73,1,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3388895577819844,"Bumblebee, honey bee, yellow jacket, paper wasp…what’s the difference?",https://www.healthy-holistic-living.com/a-comprehensive-guide-to-yellow-stripey-things/?utm_source=HHL,,,A Comprehensive Guide To Yellow Stripey Things,Here's my list of yellow stripey things from cutest to most menacing!,,,,-1.07
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,44608,46580,2020-08-30 18:30:08 EDT,2020-08-30,18:30:08,Photo,268,171,5,25,65,0,0,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2036284173173823,It seems more and more people are striving to live more naturally. Which is great! But sometimes it can get overwhelming. Have you ever felt like you're not doing it 'right'? Feeling constantly stressed out and fearful about all the things that are going wrong. Feeling like everyone else has got it 'figured out'? Well good news -- It's not a competition. There is no award. We are always learning and growing. Stop putting so much pressure on yourself. You are rockin it ❤️ https://modernalternativemama.com/2018/02/12/natural-living-isnt-perfect/,https://www.facebook.com/earthley/photos/a.749202208548699/2036284173173823/?type=3,,Natural Living Isn't About Being Perfect Earthley wel ness-,Timeline Photos,,,,,-2.54
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910103,1953049,2020-08-30 18:00:29 EDT,2020-08-30,18:00:29,Link,193,97,12,71,1,11,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3388894284486640,This could change everything!,https://www.healthy-holistic-living.com/panic-attacks-and-anxiety-episodes-linked-to-vitamin-deficiencies-in-groundbreaking-study/?utm_source=HHL,,,Panic Attacks and Anxiety Episodes Linked to Vitamin Deficiencies in Groundbreaking Study,"Most people are able to take a deep breath and push through the nerves, and the worst outcome is typically our nervousness shows a little to those around us.",,,,1.16
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1910103,1953049,2020-08-30 17:00:00 EDT,2020-08-30,17:00:00,Photo,"1,932",1326,80,197,315,1,1,0,0,12,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3359151574127578,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3359151137460955/?type=3,,Who else loves the earthy smell of rain when it hits the ground? holistić rng,,,,,,1.3
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,120614,132368,2020-08-30 16:31:45 EDT,2020-08-30,16:31:45,Photo,965,605,13,142,195,0,0,0,1,9,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2725042281076509,Massachusetts says NO to mandatory flu shots!,https://www.facebook.com/ChildrensHealthDefense/photos/a.1955567161357362/2725041537743250/?type=3,,,Photos from Children's Health Defense's post,,,,,2.75
